Date,State,Confirmed,Recovered,Deceased,Other,Tested
2020-08-21,Arunachal Pradesh,3126.0,2125.0,5.0,0.0,138913.0
2020-08-21,Assam,87909.0,65597.0,227.0,3.0,1930764.0
2020-08-21,Bihar,117671.0,91841.0,588.0,1.0,2228516.0
2020-08-21,Chandigarh,2631.0,1426.0,33.0,2.0,24064.0
2020-08-21,Chhattisgarh,19510.0,12022.0,180.0,0.0,468099.0
2020-08-21,Delhi,158604.0,142908.0,4270.0,0.0,1392928.0
2020-08-21,Dadra and Nagar Haveli and Daman and Diu,2083.0,1652.0,2.0,18.0,50923.0
2020-08-21,Goa,13484.0,9540.0,135.0,0.0,178175.0
2020-08-21,Gujarat,84466.0,67377.0,2869.0,0.0,1620067.0
2020-08-21,Himachal Pradesh,4728.0,3234.0,24.0,49.0,190476.0
2020-08-21,Haryana,52129.0,43413.0,585.0,0.0,926568.0
2020-08-21,Jharkhand,28196.0,18372.0,297.0,0.0,539802.0
2020-08-21,Jammu and Kashmir,31371.0,23805.0,593.0,0.0,844641.0
2020-08-21,Karnataka,264546.0,176942.0,4522.0,16.0,2314485.0
2020-08-21,Kerala,54183.0,35247.0,204.0,59.0,1349071.0
2020-08-21,Ladakh,2133.0,1449.0,19.0,0.0,26302.0
2020-08-21,Maharashtra,657450.0,470873.0,21698.0,317.0,3498166.0
2020-08-21,Meghalaya,1718.0,749.0,6.0,0.0,70413.0
2020-08-21,Manipur,5051.0,3261.0,20.0,0.0,125230.0
2020-08-21,Madhya Pradesh,50640.0,38527.0,1185.0,0.0,1133826.0
2020-08-21,Mizoram,895.0,420.0,0.0,0.0,30753.0
2020-08-21,Nagaland,3619.0,2074.0,7.0,7.0,54660.0
2020-08-21,Odisha,72718.0,50504.0,443.0,0.0,1172426.0
2020-08-21,Punjab,39327.0,23893.0,991.0,0.0,863840.0
2020-08-21,Puducherry,9594.0,5934.0,143.0,0.0,62413.0
2020-08-21,Rajasthan,67954.0,52496.0,933.0,0.0,2062109.0
2020-08-21,Sikkim,1336.0,834.0,3.0,0.0,36111.0
2020-08-21,Telangana,99391.0,76967.0,737.0,0.0,848078.0
2020-08-21,Tamil Nadu,367430.0,307677.0,6340.0,0.0,4062943.0
2020-08-21,Tripura,8106.0,5651.0,69.0,18.0,233713.0
2020-08-21,Uttar Pradesh,177239.0,126657.0,2797.0,0.0,4294980.0
2020-08-21,Uttarakhand,14083.0,9676.0,192.0,51.0,294279.0
2020-08-21,West Bengal,132364.0,101871.0,2689.0,0.0,1487844.0
2020-08-22,Andaman and Nicobar Islands,2808.0,1853.0,32.0,0.0,29888.0
2020-08-22,Andhra Pradesh,345216.0,252638.0,3189.0,0.0,3191326.0
2020-08-22,Arunachal Pradesh,3223.0,2228.0,5.0,0.0,141655.0
2020-08-22,Assam,89469.0,67642.0,234.0,3.0,1953804.0
2020-08-22,Bihar,119909.0,95372.0,601.0,1.0,2331461.0
2020-08-22,Chandigarh,2776.0,1471.0,33.0,2.0,24693.0
2020-08-22,Chhattisgarh,20214.0,12394.0,190.0,0.0,477974.0
2020-08-22,Delhi,160016.0,144138.0,4284.0,0.0,1412363.0
2020-08-22,Dadra and Nagar Haveli and Daman and Diu,2123.0,1702.0,2.0,22.0,51285.0
2020-08-22,Goa,13790.0,10019.0,140.0,0.0,179836.0
2020-08-22,Gujarat,85678.0,68357.0,2883.0,0.0,1695325.0
2020-08-22,Himachal Pradesh,4895.0,3341.0,28.0,49.0,192580.0
2020-08-22,Haryana,53290.0,44013.0,597.0,0.0,944764.0
2020-08-22,Jharkhand,29103.0,19186.0,310.0,0.0,553356.0
2020-08-22,Jammu and Kashmir,31981.0,24398.0,608.0,0.0,855991.0
2020-08-22,Karnataka,271876.0,184568.0,4615.0,16.0,2373103.0
2020-08-22,Kerala,56355.0,36539.0,219.0,59.0,1386775.0
2020-08-22,Ladakh,2210.0,1469.0,21.0,0.0,26531.0
2020-08-22,Maharashtra,671942.0,480114.0,21995.0,317.0,3575566.0
2020-08-22,Meghalaya,1811.0,769.0,7.0,0.0,72409.0
2020-08-22,Manipur,5134.0,3455.0,22.0,0.0,128468.0
2020-08-22,Madhya Pradesh,51866.0,39399.0,1206.0,0.0,1158510.0
2020-08-22,Mizoram,903.0,421.0,0.0,0.0,32391.0
2020-08-22,Nagaland,3635.0,2166.0,8.0,8.0,55479.0
2020-08-22,Odisha,75537.0,52277.0,452.0,0.0,1233805.0
2020-08-22,Punjab,40643.0,24302.0,1036.0,0.0,885950.0
2020-08-22,Puducherry,10112.0,6307.0,151.0,0.0,63590.0
2020-08-22,Rajasthan,69264.0,54144.0,944.0,0.0,2093850.0
2020-08-22,Sikkim,1381.0,871.0,3.0,0.0,36744.0
2020-08-22,Telangana,101865.0,78735.0,744.0,0.0,891173.0
2020-08-22,Tamil Nadu,373410.0,313280.0,6420.0,0.0,4136490.0
2020-08-22,Tripura,8386.0,6061.0,70.0,18.0,237750.0
2020-08-22,Uttar Pradesh,182456.0,131295.0,2867.0,0.0,4420101.0
2020-08-22,Uttarakhand,14566.0,10021.0,195.0,54.0,301813.0
2020-08-22,West Bengal,135596.0,104959.0,2737.0,0.0,1524162.0
2020-08-23,Andaman and Nicobar Islands,2860.0,1963.0,33.0,0.0,30278.0
2020-08-23,Andhra Pradesh,353111.0,260087.0,3282.0,0.0,3238038.0
2020-08-23,Arunachal Pradesh,3263.0,2297.0,5.0,0.0,143626.0
2020-08-23,Assam,90741.0,70901.0,242.0,3.0,1972239.0
2020-08-23,Bihar,122156.0,98454.0,610.0,1.0,2432497.0
2020-08-23,Chandigarh,2918.0,1492.0,37.0,2.0,25203.0
2020-08-23,Chhattisgarh,20918.0,12931.0,197.0,0.0,483989.0
2020-08-23,Delhi,161466.0,145388.0,4300.0,0.0,1431094.0
2020-08-23,Dadra and Nagar Haveli and Daman and Diu,2159.0,1744.0,2.0,22.0,51580.0
2020-08-23,Goa,13999.0,10472.0,144.0,0.0,180716.0
2020-08-23,Gujarat,86779.0,69329.0,2897.0,0.0,1756133.0
2020-08-23,Himachal Pradesh,5001.0,3461.0,28.0,49.0,194380.0
2020-08-23,Haryana,54386.0,44822.0,603.0,0.0,964297.0
2020-08-23,Jharkhand,30178.0,20136.0,318.0,0.0,566504.0
2020-08-23,Jammu and Kashmir,32647.0,24832.0,617.0,0.0,868594.0
2020-08-23,Karnataka,277814.0,189564.0,4683.0,16.0,2413951.0
2020-08-23,Kerala,58263.0,37649.0,224.0,60.0,1422558.0
2020-08-23,Ladakh,2279.0,1491.0,23.0,0.0,26654.0
2020-08-23,Maharashtra,682383.0,488271.0,22253.0,317.0,3621321.0
2020-08-23,Meghalaya,1917.0,776.0,8.0,0.0,72409.0
2020-08-23,Manipur,5248.0,3616.0,22.0,0.0,131709.0
2020-08-23,Madhya Pradesh,53129.0,40390.0,1229.0,0.0,1181280.0
2020-08-23,Mizoram,918.0,459.0,0.0,0.0,33486.0
2020-08-23,Nagaland,3686.0,2294.0,8.0,8.0,56340.0
2020-08-23,Odisha,78530.0,54406.0,462.0,0.0,1302711.0
2020-08-23,Punjab,41779.0,26528.0,1086.0,0.0,907160.0
2020-08-23,Puducherry,10522.0,6657.0,159.0,0.0,64652.0
2020-08-23,Rajasthan,70609.0,55324.0,955.0,0.0,2122395.0
2020-08-23,Sikkim,1403.0,871.0,3.0,0.0,36744.0
2020-08-23,Telangana,104249.0,80586.0,755.0,0.0,931839.0
2020-08-23,Tamil Nadu,379385.0,319327.0,6517.0,0.0,4206617.0
2020-08-23,Tripura,8717.0,6182.0,72.0,18.0,241101.0
2020-08-23,Uttar Pradesh,187781.0,135613.0,2926.0,0.0,4551619.0
2020-08-23,Uttarakhand,15124.0,10480.0,200.0,55.0,307803.0
2020-08-23,West Bengal,138870.0,108007.0,2794.0,0.0,1561311.0
2020-08-24,Andaman and Nicobar Islands,2904.0,2092.0,35.0,0.0,30513.0
2020-08-24,Andhra Pradesh,361712.0,268828.0,3368.0,0.0,3292501.0
2020-08-24,Arunachal Pradesh,3312.0,2427.0,5.0,0.0,146012.0
2020-08-24,Assam,92620.0,73091.0,252.0,3.0,2000909.0
2020-08-24,Bihar,123383.0,101362.0,627.0,1.0,2494712.0
2020-08-24,Chandigarh,3035.0,1646.0,37.0,2.0,25645.0
2020-08-24,Chhattisgarh,22054.0,13424.0,206.0,0.0,494081.0
2020-08-24,Delhi,162527.0,146588.0,4313.0,0.0,1443004.0
2020-08-24,Dadra and Nagar Haveli and Daman and Diu,2177.0,1783.0,2.0,24.0,51843.0
2020-08-24,Goa,14138.0,10909.0,148.0,0.0,182409.0
2020-08-24,Gujarat,87846.0,70350.0,2910.0,0.0,1819198.0
2020-08-24,Himachal Pradesh,5101.0,3584.0,28.0,54.0,195581.0
2020-08-24,Haryana,55460.0,45405.0,613.0,0.0,983187.0
2020-08-24,Jharkhand,31118.0,21025.0,335.0,0.0,580489.0
2020-08-24,Jammu and Kashmir,33075.0,25205.0,624.0,0.0,877836.0
2020-08-24,Karnataka,283665.0,197625.0,4810.0,19.0,2453768.0
2020-08-24,Kerala,59505.0,38887.0,235.0,60.0,1446380.0
2020-08-24,Ladakh,2330.0,1517.0,23.0,0.0,26894.0
2020-08-24,Maharashtra,693398.0,502490.0,22465.0,317.0,3667937.0
2020-08-24,Meghalaya,1976.0,789.0,8.0,0.0,75239.0
2020-08-24,Manipur,5364.0,3713.0,22.0,0.0,135399.0
2020-08-24,Madhya Pradesh,54421.0,41231.0,1246.0,0.0,1203705.0
2020-08-24,Mizoram,918.0,461.0,0.0,0.0,33507.0
2020-08-24,Nagaland,3714.0,2396.0,8.0,9.0,56901.0
2020-08-24,Odisha,81479.0,56925.0,472.0,0.0,1363620.0
2020-08-24,Punjab,43284.0,28357.0,1129.0,0.0,919614.0
2020-08-24,Puducherry,10859.0,6942.0,164.0,0.0,65769.0
2020-08-24,Rajasthan,71955.0,56600.0,967.0,0.0,2137137.0
2020-08-24,Sikkim,1446.0,934.0,3.0,0.0,37798.0
2020-08-24,Telangana,106091.0,82411.0,761.0,0.0,968121.0
2020-08-24,Tamil Nadu,385352.0,325456.0,6614.0,0.0,4276640.0
2020-08-24,Tripura,8917.0,6341.0,73.0,18.0,243613.0
2020-08-24,Uttar Pradesh,192382.0,140107.0,2987.0,0.0,4674620.0
2020-08-24,Uttarakhand,15529.0,10912.0,207.0,55.0,316265.0
2020-08-24,West Bengal,141837.0,111292.0,2851.0,0.0,1596578.0
2020-08-25,Andaman and Nicobar Islands,2945.0,2231.0,37.0,0.0,31082.0
2020-08-25,Andhra Pradesh,371639.0,278247.0,3460.0,0.0,3356852.0
2020-08-25,Arunachal Pradesh,3412.0,2508.0,5.0,0.0,149273.0
2020-08-25,Assam,94593.0,74815.0,260.0,3.0,2035216.0
2020-08-25,Bihar,124827.0,104531.0,644.0,1.0,2570097.0
2020-08-25,Chandigarh,3209.0,1713.0,40.0,2.0,26348.0
2020-08-25,Chhattisgarh,23341.0,13732.0,221.0,0.0,505193.0
2020-08-25,Delhi,164071.0,147743.0,4330.0,0.0,1462845.0
2020-08-25,Dadra and Nagar Haveli and Daman and Diu,2198.0,1816.0,2.0,24.0,52160.0
2020-08-25,Goa,14530.0,11224.0,157.0,0.0,184872.0
2020-08-25,Gujarat,88942.0,71361.0,2930.0,0.0,1891775.0
2020-08-25,Himachal Pradesh,5154.0,3748.0,29.0,54.0,198010.0
2020-08-25,Haryana,56608.0,46496.0,623.0,0.0,1001781.0
2020-08-25,Jharkhand,32174.0,21750.0,347.0,0.0,600322.0
2020-08-25,Jammu and Kashmir,33776.0,25594.0,638.0,0.0,888127.0
2020-08-25,Karnataka,291826.0,204439.0,4958.0,19.0,2513555.0
2020-08-25,Kerala,61880.0,40343.0,245.0,60.0,1484907.0
2020-08-25,Ladakh,2420.0,1549.0,24.0,0.0,27735.0
2020-08-25,Maharashtra,703823.0,514790.0,22794.0,318.0,3711123.0
2020-08-25,Meghalaya,2018.0,832.0,8.0,0.0,76762.0
2020-08-25,Manipur,5446.0,3812.0,24.0,0.0,137384.0
2020-08-25,Madhya Pradesh,55800.0,42310.0,1265.0,0.0,1226559.0
2020-08-25,Mizoram,953.0,464.0,0.0,0.0,35214.0
2020-08-25,Nagaland,3752.0,2611.0,8.0,10.0,57426.0
2020-08-25,Odisha,84231.0,59470.0,481.0,0.0,1421958.0
2020-08-25,Punjab,44577.0,29145.0,1178.0,0.0,941939.0
2020-08-25,Puducherry,11426.0,7273.0,172.0,0.0,67301.0
2020-08-25,Rajasthan,73325.0,58126.0,980.0,0.0,2166744.0
2020-08-25,Sikkim,1475.0,1054.0,3.0,0.0,38296.0
2020-08-25,Telangana,108670.0,84163.0,770.0,0.0,1021054.0
2020-08-25,Tamil Nadu,391303.0,332454.0,6721.0,0.0,4346861.0
2020-08-25,Tripura,9210.0,6414.0,79.0,19.0,247299.0
2020-08-25,Uttar Pradesh,197388.0,144754.0,3059.0,0.0,4796488.0
2020-08-25,Uttarakhand,16014.0,11201.0,213.0,55.0,325384.0
2020-08-25,West Bengal,144801.0,114543.0,2909.0,0.0,1634102.0
2020-08-26,Andaman and Nicobar Islands,2985.0,2309.0,41.0,0.0,31646.0
2020-08-26,Andhra Pradesh,382469.0,286720.0,3541.0,0.0,3418690.0
2020-08-26,Arunachal Pradesh,3555.0,2563.0,5.0,0.0,152852.0
2020-08-26,Assam,96772.0,76963.0,274.0,3.0,2071441.0
2020-08-26,Bihar,126990.0,106765.0,653.0,1.0,2672687.0
2020-08-26,Chandigarh,3376.0,1800.0,41.0,2.0,27076.0
2020-08-26,Chhattisgarh,24550.0,14145.0,231.0,0.0,519678.0
2020-08-26,Delhi,165764.0,148897.0,4347.0,0.0,1482661.0
2020-08-26,Dadra and Nagar Haveli and Daman and Diu,2220.0,1857.0,2.0,24.0,52524.0
2020-08-26,Goa,15027.0,11511.0,165.0,0.0,187140.0
2020-08-26,Gujarat,90139.0,72408.0,2947.0,0.0,1969724.0
2020-08-26,Himachal Pradesh,5321.0,3810.0,31.0,53.0,203825.0
2020-08-26,Haryana,58005.0,47613.0,634.0,0.0,1025524.0
2020-08-26,Jharkhand,33311.0,22486.0,362.0,0.0,643590.0
2020-08-26,Jammu and Kashmir,34480.0,26193.0,657.0,0.0,902677.0
2020-08-26,Karnataka,300406.0,211688.0,5091.0,19.0,2580621.0
2020-08-26,Kerala,64356.0,41694.0,258.0,60.0,1525792.0
2020-08-26,Ladakh,2451.0,1580.0,25.0,0.0,28719.0
2020-08-26,Maharashtra,718711.0,522427.0,23089.0,322.0,3798306.0
2020-08-26,Meghalaya,2050.0,874.0,8.0,0.0,79126.0
2020-08-26,Manipur,5587.0,3829.0,25.0,0.0,140610.0
2020-08-26,Madhya Pradesh,56864.0,43246.0,1282.0,0.0,1248021.0
2020-08-26,Mizoram,967.0,473.0,0.0,0.0,36240.0
2020-08-26,Nagaland,3778.0,2611.0,8.0,10.0,58053.0
2020-08-26,Odisha,87602.0,62813.0,494.0,0.0,1485167.0
2020-08-26,Punjab,46090.0,30231.0,1219.0,0.0,964051.0
2020-08-26,Puducherry,11930.0,7486.0,180.0,0.0,68888.0
2020-08-26,Rajasthan,74670.0,59579.0,992.0,0.0,2196353.0
2020-08-26,Sikkim,1486.0,1076.0,3.0,0.0,38951.0
2020-08-26,Telangana,111688.0,85223.0,780.0,0.0,1082094.0
2020-08-26,Tamil Nadu,397261.0,338060.0,6839.0,0.0,4422361.0
2020-08-26,Tripura,9539.0,6574.0,83.0,19.0,251657.0
2020-08-26,Uttar Pradesh,203028.0,148562.0,3141.0,0.0,4941679.0
2020-08-26,Uttarakhand,16549.0,11524.0,219.0,57.0,334979.0
2020-08-26,West Bengal,147775.0,117857.0,2964.0,0.0,1674133.0
2020-08-27,Andaman and Nicobar Islands,3018.0,2374.0,42.0,0.0,31830.0
2020-08-27,Andhra Pradesh,393090.0,295248.0,3633.0,0.0,3479990.0
2020-08-27,Arunachal Pradesh,3633.0,2621.0,5.0,0.0,155750.0
2020-08-27,Assam,98808.0,79308.0,278.0,3.0,2106836.0
2020-08-27,Bihar,128850.0,109696.0,662.0,1.0,2777160.0
2020-08-27,Chandigarh,3564.0,1977.0,43.0,0.0,27567.0
2020-08-27,Chhattisgarh,25988.0,14607.0,245.0,0.0,533691.0
2020-08-27,Delhi,167604.0,150027.0,4369.0,0.0,1503722.0
2020-08-27,Dadra and Nagar Haveli and Daman and Diu,2262.0,1913.0,2.0,25.0,52859.0
2020-08-27,Goa,15483.0,11867.0,171.0,0.0,189667.0
2020-08-27,Gujarat,91329.0,73601.0,2964.0,0.0,2045951.0
2020-08-27,Himachal Pradesh,5501.0,4008.0,32.0,44.0,206308.0
2020-08-27,Haryana,59298.0,48690.0,646.0,0.0,1051189.0
2020-08-27,Jharkhand,34676.0,23119.0,377.0,0.0,673245.0
2020-08-27,Jammu and Kashmir,35135.0,26721.0,671.0,0.0,915226.0
2020-08-27,Karnataka,309792.0,219554.0,5232.0,19.0,2648808.0
2020-08-27,Kerala,66762.0,43761.0,268.0,60.0,1564783.0
2020-08-27,Ladakh,2492.0,1640.0,27.0,0.0,29614.0
2020-08-27,Maharashtra,733568.0,531563.0,23444.0,327.0,3868755.0
2020-08-27,Meghalaya,2130.0,899.0,9.0,0.0,81012.0
2020-08-27,Manipur,5727.0,3957.0,25.0,0.0,142813.0
2020-08-27,Madhya Pradesh,58181.0,44453.0,1306.0,0.0,1271846.0
2020-08-27,Mizoram,974.0,500.0,0.0,0.0,37452.0
2020-08-27,Nagaland,3784.0,2735.0,8.0,10.0,58431.0
2020-08-27,Odisha,90986.0,65323.0,501.0,0.0,1553257.0
2020-08-27,Punjab,47836.0,30972.0,1256.0,0.0,988119.0
2020-08-27,Puducherry,12434.0,7761.0,190.0,0.0,70226.0
2020-08-27,Rajasthan,76015.0,60585.0,1005.0,0.0,2228662.0
2020-08-27,Sikkim,1542.0,1151.0,3.0,0.0,38951.0
2020-08-27,Telangana,114483.0,86095.0,788.0,0.0,1142480.0
2020-08-27,Tamil Nadu,403242.0,343930.0,6948.0,0.0,4498706.0
2020-08-27,Tripura,9924.0,6697.0,85.0,19.0,255877.0
2020-08-27,Uttar Pradesh,208419.0,152893.0,3217.0,0.0,5080205.0
2020-08-27,Uttarakhand,17277.0,11775.0,228.0,59.0,348897.0
2020-08-27,West Bengal,150772.0,121046.0,3017.0,0.0,1716607.0
2020-08-28,Andaman and Nicobar Islands,3050.0,2444.0,42.0,0.0,32100.0
2020-08-28,Andhra Pradesh,403616.0,303711.0,3714.0,0.0,3541321.0
2020-08-28,Arunachal Pradesh,3745.0,2709.0,7.0,0.0,158993.0
2020-08-28,Assam,101368.0,81071.0,286.0,3.0,2146938.0
2020-08-28,Bihar,130848.0,112445.0,674.0,1.0,2882926.0
2020-08-28,Chandigarh,3724.0,2107.0,45.0,0.0,28337.0
2020-08-28,Chhattisgarh,27233.0,15109.0,251.0,0.0,548182.0
2020-08-28,Delhi,169412.0,151473.0,4389.0,0.0,1526655.0
2020-08-28,Dadra and Nagar Haveli and Daman and Diu,2293.0,1960.0,2.0,27.0,53227.0
2020-08-28,Goa,16006.0,12296.0,175.0,0.0,192589.0
2020-08-28,Gujarat,92601.0,74651.0,2978.0,0.0,2121751.0
2020-08-28,Himachal Pradesh,5637.0,4149.0,32.0,44.0,208609.0
2020-08-28,Haryana,60596.0,49710.0,661.0,0.0,1076063.0
2020-08-28,Jharkhand,35813.0,24138.0,389.0,0.0,704554.0
2020-08-28,Jammu and Kashmir,35831.0,27372.0,678.0,0.0,929733.0
2020-08-28,Karnataka,318752.0,227018.0,5368.0,19.0,2713034.0
2020-08-28,Kerala,69305.0,45858.0,275.0,61.0,1608013.0
2020-08-28,Ladakh,2540.0,1714.0,28.0,0.0,30311.0
2020-08-28,Maharashtra,747995.0,543170.0,23775.0,332.0,3939761.0
2020-08-28,Meghalaya,2240.0,958.0,10.0,0.0,84038.0
2020-08-28,Manipur,5845.0,4057.0,27.0,0.0,146140.0
2020-08-28,Madhya Pradesh,59433.0,45396.0,1323.0,0.0,1297699.0
2020-08-28,Mizoram,1003.0,514.0,0.0,0.0,38534.0
2020-08-28,Nagaland,3805.0,2850.0,8.0,10.0,58782.0
2020-08-28,Odisha,94668.0,67826.0,509.0,0.0,1612097.0
2020-08-28,Punjab,49378.0,33008.0,1307.0,0.0,1007852.0
2020-08-28,Puducherry,13024.0,8080.0,199.0,0.0,71723.0
2020-08-28,Rajasthan,77370.0,62033.0,1017.0,0.0,2254613.0
2020-08-28,Sikkim,1576.0,1184.0,3.0,0.0,40035.0
2020-08-28,Telangana,117415.0,87675.0,799.0,0.0,1204343.0
2020-08-28,Tamil Nadu,409238.0,349682.0,7050.0,0.0,4573809.0
2020-08-28,Tripura,10433.0,6839.0,89.0,19.0,260373.0
2020-08-28,Uttar Pradesh,213824.0,157879.0,3294.0,0.0,5202557.0
2020-08-28,Uttarakhand,17865.0,12124.0,239.0,62.0,361389.0
2020-08-28,West Bengal,153754.0,124332.0,3073.0,0.0,1758728.0
2020-08-29,Andaman and Nicobar Islands,3081.0,2519.0,44.0,0.0,32407.0
2020-08-29,Andhra Pradesh,414164.0,312687.0,3796.0,0.0,3603345.0
2020-08-29,Arunachal Pradesh,3877.0,2754.0,7.0,0.0,161525.0
2020-08-29,Assam,103795.0,82511.0,289.0,3.0,2183777.0
2020-08-29,Bihar,132935.0,115074.0,679.0,1.0,2989407.0
2020-08-29,Chandigarh,3985.0,2248.0,45.0,0.0,29118.0
2020-08-29,Chhattisgarh,28746.0,15818.0,262.0,0.0,560273.0
2020-08-29,Delhi,171366.0,152922.0,4404.0,0.0,1548659.0
2020-08-29,Dadra and Nagar Haveli and Daman and Diu,2308.0,1989.0,2.0,29.0,53527.0
2020-08-29,Goa,16553.0,12729.0,178.0,0.0,195084.0
2020-08-29,Gujarat,93883.0,75762.0,2991.0,0.0,2195985.0
2020-08-29,Himachal Pradesh,5781.0,4266.0,33.0,44.0,211028.0
2020-08-29,Haryana,61987.0,50711.0,670.0,0.0,1103832.0
2020-08-29,Jharkhand,37112.0,25216.0,398.0,0.0,730237.0
2020-08-29,Jammu and Kashmir,36377.0,28020.0,685.0,0.0,943981.0
2020-08-29,Karnataka,327076.0,235128.0,5483.0,19.0,2785718.0
2020-08-29,Kerala,71702.0,48083.0,281.0,61.0,1643633.0
2020-08-29,Ladakh,2603.0,1745.0,32.0,0.0,30973.0
2020-08-29,Maharashtra,764281.0,554711.0,24103.0,336.0,4017175.0
2020-08-29,Meghalaya,2283.0,1035.0,10.0,0.0,86214.0
2020-08-29,Manipur,5962.0,4186.0,28.0,0.0,149155.0
2020-08-29,Madhya Pradesh,60875.0,46413.0,1345.0,0.0,1324851.0
2020-08-29,Mizoram,1003.0,584.0,0.0,0.0,38906.0
2020-08-29,Nagaland,3851.0,2908.0,8.0,10.0,59413.0
2020-08-29,Odisha,97920.0,70714.0,523.0,0.0,1670910.0
2020-08-29,Punjab,50848.0,34091.0,1348.0,0.0,1026465.0
2020-08-29,Puducherry,13556.0,8511.0,211.0,0.0,73165.0
2020-08-29,Rajasthan,78777.0,62971.0,1030.0,0.0,2274901.0
2020-08-29,Sikkim,1602.0,1195.0,3.0,0.0,40515.0
2020-08-29,Telangana,120166.0,89350.0,808.0,0.0,1266643.0
2020-08-29,Tamil Nadu,415590.0,355727.0,7137.0,0.0,4654797.0
2020-08-29,Tripura,10876.0,7037.0,94.0,19.0,264655.0
2020-08-29,Uttar Pradesh,219457.0,162741.0,3356.0,0.0,5350704.0
2020-08-29,Uttarakhand,18571.0,12524.0,250.0,62.0,376747.0
2020-08-29,West Bengal,156766.0,127644.0,3126.0,0.0,1801960.0
2020-08-30,Andaman and Nicobar Islands,3104.0,2586.0,45.0,0.0,32674.0
2020-08-30,Andhra Pradesh,424767.0,321754.0,3884.0,0.0,3666422.0
2020-08-30,Arunachal Pradesh,4034.0,2822.0,7.0,0.0,164524.0
2020-08-30,Assam,105775.0,83928.0,296.0,3.0,2217879.0
2020-08-30,Bihar,135013.0,117305.0,688.0,1.0,3097137.0
2020-08-30,Chandigarh,4155.0,2296.0,52.0,2.0,29864.0
2020-08-30,Chhattisgarh,30092.0,16303.0,269.0,0.0,571177.0
2020-08-30,Delhi,173390.0,154171.0,4426.0,0.0,1569096.0
2020-08-30,Dadra and Nagar Haveli and Daman and Diu,2340.0,2042.0,2.0,20.0,53769.0
2020-08-30,Goa,17004.0,13186.0,183.0,0.0,197216.0
2020-08-30,Gujarat,95155.0,76857.0,3008.0,0.0,2265473.0
2020-08-30,Himachal Pradesh,5945.0,4408.0,34.0,44.0,213104.0
2020-08-30,Haryana,63282.0,51620.0,682.0,0.0,1130073.0
2020-08-30,Jharkhand,38435.0,26448.0,410.0,0.0,755835.0
2020-08-30,Jammu and Kashmir,37163.0,28510.0,694.0,0.0,956733.0
2020-08-30,Karnataka,335928.0,242229.0,5589.0,19.0,2852675.0
2020-08-30,Kerala,73856.0,49849.0,288.0,61.0,1669779.0
2020-08-30,Ladakh,2638.0,1757.0,34.0,0.0,30973.0
2020-08-30,Maharashtra,780689.0,562401.0,24399.0,341.0,4092620.0
2020-08-30,Meghalaya,2343.0,1049.0,10.0,0.0,86214.0
2020-08-30,Manipur,6114.0,4239.0,28.0,0.0,152229.0
2020-08-30,Madhya Pradesh,62433.0,47467.0,1374.0,0.0,1349814.0
2020-08-30,Mizoram,1008.0,589.0,0.0,0.0,40383.0
2020-08-30,Nagaland,3922.0,3017.0,8.0,10.0,60225.0
2020-08-30,Odisha,100934.0,73233.0,535.0,0.0,1731556.0
2020-08-30,Punjab,52526.0,35747.0,1404.0,0.0,1046132.0
2020-08-30,Puducherry,14127.0,8968.0,221.0,0.0,75031.0
2020-08-30,Rajasthan,80227.0,65093.0,1043.0,0.0,2302023.0
2020-08-30,Sikkim,1627.0,1220.0,3.0,0.0,41069.0
2020-08-30,Telangana,123090.0,90988.0,818.0,0.0,1327791.0
2020-08-30,Tamil Nadu,422085.0,362133.0,7231.0,0.0,4738047.0
2020-08-30,Tripura,11323.0,7232.0,98.0,19.0,268276.0
2020-08-30,Uttar Pradesh,225632.0,167543.0,3423.0,0.0,5490354.0
2020-08-30,Uttarakhand,19235.0,13004.0,257.0,62.0,384796.0
2020-08-30,West Bengal,159785.0,130952.0,3176.0,0.0,1845396.0
2020-08-31,Andaman and Nicobar Islands,3132.0,2647.0,46.0,0.0,33485.0
2020-08-31,Andhra Pradesh,434771.0,330526.0,3969.0,0.0,3722912.0
2020-08-31,Arunachal Pradesh,4112.0,2885.0,7.0,0.0,167615.0
2020-08-31,Assam,109041.0,85459.0,306.0,3.0,2262827.0
2020-08-31,Bihar,136337.0,119572.0,694.0,1.0,3187161.0
2020-08-31,Chandigarh,4346.0,2431.0,56.0,2.0,30377.0
2020-08-31,Chhattisgarh,31503.0,16989.0,277.0,0.0,582540.0
2020-08-31,Delhi,174748.0,155678.0,4444.0,0.0,1583485.0
2020-08-31,Dadra and Nagar Haveli and Daman and Diu,2367.0,2081.0,2.0,20.0,54194.0
2020-08-31,Goa,17418.0,13577.0,192.0,0.0,199224.0
2020-08-31,Gujarat,96435.0,77882.0,3022.0,0.0,2331836.0
2020-08-31,Himachal Pradesh,6116.0,4473.0,37.0,44.0,214182.0
2020-08-31,Haryana,64732.0,52672.0,689.0,0.0,1150126.0
2020-08-31,Jharkhand,41656.0,27143.0,417.0,0.0,913265.0
2020-08-31,Jammu and Kashmir,37698.0,29015.0,703.0,0.0,966412.0
2020-08-31,Karnataka,342423.0,249467.0,5702.0,19.0,2895807.0
2020-08-31,Kerala,75386.0,51542.0,295.0,61.0,1685203.0
2020-08-31,Ladakh,2681.0,1874.0,34.0,0.0,31037.0
